record_id,month,year,AverageTemperatureCelsius,AverageTemperatureUncertaintyCelsius,City,country_id,Country,Latitude,Longitude
474726,3,1882,18.823,0.687,Auckland,NEW,New Zealand,36.17S,175.03E
474727,4,1882,16.852,0.825,Auckland,NEW,New Zealand,36.17S,175.03E
474728,5,1882,13.854,0.822,Auckland,NEW,New Zealand,36.17S,175.03E
474729,6,1882,13.207,0.852,Auckland,NEW,New Zealand,36.17S,175.03E
474730,7,1882,11.799,0.597,Auckland,NEW,New Zealand,36.17S,175.03E
474732,9,1882,12.961,0.533,Auckland,NEW,New Zealand,36.17S,175.03E
474733,10,1882,12.907,0.571,Auckland,NEW,New Zealand,36.17S,175.03E
474734,11,1882,14.441,0.937,Auckland,NEW,New Zealand,36.17S,175.03E
474735,12,1882,17.263,0.734,Auckland,NEW,New Zealand,36.17S,175.03E
474736,1,1883,19.166,1.386,Auckland,NEW,New Zealand,36.17S,175.03E
474737,2,1883,19.761,1.094,Auckland,NEW,New Zealand,36.17S,175.03E
474738,3,1883,18.892,1.261,Auckland,NEW,New Zealand,36.17S,175.03E
474739,4,1883,15.426,0.536,Auckland,NEW,New Zealand,36.17S,175.03E
474740,5,1883,14.207,0.59,Auckland,NEW,New Zealand,36.17S,175.03E
474741,6,1883,12.614,0.501,Auckland,NEW,New Zealand,36.17S,175.03E
474742,7,1883,11.77,0.923,Auckland,NEW,New Zealand,36.17S,175.03E
474743,8,1883,11.284,1.308,Auckland,NEW,New Zealand,36.17S,175.03E
474744,9,1883,11.925,1.087,Auckland,NEW,New Zealand,36.17S,175.03E
474745,10,1883,12.805,0.437,Auckland,NEW,New Zealand,36.17S,175.03E
474746,11,1883,14.106,0.533,Auckland,NEW,New Zealand,36.17S,175.03E
474747,12,1883,15.652,0.803,Auckland,NEW,New Zealand,36.17S,175.03E
474748,1,1884,15.775,1.465,Auckland,NEW,New Zealand,36.17S,175.03E
474749,2,1884,16.773,2.119,Auckland,NEW,New Zealand,36.17S,175.03E
474750,3,1884,16.828,1.129,Auckland,NEW,New Zealand,36.17S,175.03E
474751,4,1884,15.0,0.676,Auckland,NEW,New Zealand,36.17S,175.03E
474752,5,1884,12.839,0.475,Auckland,NEW,New Zealand,36.17S,175.03E
474753,6,1884,12.352,0.538,Auckland,NEW,New Zealand,36.17S,175.03E
474754,7,1884,11.645,0.384,Auckland,NEW,New Zealand,36.17S,175.03E
474755,8,1884,12.132,0.587,Auckland,NEW,New Zealand,36.17S,175.03E
474756,9,1884,12.316,0.853,Auckland,NEW,New Zealand,36.17S,175.03E
474757,10,1884,13.119,1.019,Auckland,NEW,New Zealand,36.17S,175.03E
474758,11,1884,13.933,0.489,Auckland,NEW,New Zealand,36.17S,175.03E
474759,12,1884,15.905,1.398,Auckland,NEW,New Zealand,36.17S,175.03E
474760,1,1885,16.912,0.732,Auckland,NEW,New Zealand,36.17S,175.03E
474761,2,1885,18.183,0.841,Auckland,NEW,New Zealand,36.17S,175.03E
474762,3,1885,17.4,1.719,Auckland,NEW,New Zealand,36.17S,175.03E
474763,4,1885,15.194,0.556,Auckland,NEW,New Zealand,36.17S,175.03E
474764,5,1885,13.726,0.61,Auckland,NEW,New Zealand,36.17S,175.03E
474765,6,1885,12.861,0.421,Auckland,NEW,New Zealand,36.17S,175.03E
474766,7,1885,12.123,1.313,Auckland,NEW,New Zealand,36.17S,175.03E
474767,8,1885,11.29,1.053,Auckland,NEW,New Zealand,36.17S,175.03E
474768,9,1885,12.083,0.997,Auckland,NEW,New Zealand,36.17S,175.03E
474769,10,1885,12.841,0.569,Auckland,NEW,New Zealand,36.17S,175.03E
474770,11,1885,14.547,0.953,Auckland,NEW,New Zealand,36.17S,175.03E
474771,12,1885,16.342,1.22,Auckland,NEW,New Zealand,36.17S,175.03E
474772,1,1886,18.439,2.116,Auckland,NEW,New Zealand,36.17S,175.03E
474773,2,1886,19.54,0.874,Auckland,NEW,New Zealand,36.17S,175.03E
474774,3,1886,18.158,0.717,Auckland,NEW,New Zealand,36.17S,175.03E
474775,4,1886,16.683,0.966,Auckland,NEW,New Zealand,36.17S,175.03E
474776,5,1886,14.039,0.578,Auckland,NEW,New Zealand,36.17S,175.03E
474777,6,1886,11.67,0.427,Auckland,NEW,New Zealand,36.17S,175.03E
474778,7,1886,10.801,0.642,Auckland,NEW,New Zealand,36.17S,175.03E
474779,8,1886,11.416,1.311,Auckland,NEW,New Zealand,36.17S,175.03E
474780,9,1886,11.766,0.43,Auckland,NEW,New Zealand,36.17S,175.03E
474781,10,1886,13.086,1.04,Auckland,NEW,New Zealand,36.17S,175.03E
474782,11,1886,15.194,1.29,Auckland,NEW,New Zealand,36.17S,175.03E
474783,12,1886,16.157,1.189,Auckland,NEW,New Zealand,36.17S,175.03E
474784,1,1887,19.831,1.57,Auckland,NEW,New Zealand,36.17S,175.03E
474785,2,1887,19.601,1.934,Auckland,NEW,New Zealand,36.17S,175.03E
474786,3,1887,18.957,0.931,Auckland,NEW,New Zealand,36.17S,175.03E
474787,4,1887,16.862,1.073,Auckland,NEW,New Zealand,36.17S,175.03E
474788,5,1887,14.11,1.198,Auckland,NEW,New Zealand,36.17S,175.03E
474789,6,1887,13.042,0.917,Auckland,NEW,New Zealand,36.17S,175.03E
474790,7,1887,11.811,0.874,Auckland,NEW,New Zealand,36.17S,175.03E
474791,8,1887,10.457,0.643,Auckland,NEW,New Zealand,36.17S,175.03E
474792,9,1887,11.904,0.528,Auckland,NEW,New Zealand,36.17S,175.03E
474793,10,1887,12.99,0.612,Auckland,NEW,New Zealand,36.17S,175.03E
474794,11,1887,14.115,0.897,Auckland,NEW,New Zealand,36.17S,175.03E
474795,12,1887,15.82,0.755,Auckland,NEW,New Zealand,36.17S,175.03E
474796,1,1888,17.359,1.479,Auckland,NEW,New Zealand,36.17S,175.03E
474797,2,1888,17.014,1.169,Auckland,NEW,New Zealand,36.17S,175.03E
474798,3,1888,17.234,1.359,Auckland,NEW,New Zealand,36.17S,175.03E
474799,4,1888,14.877,1.065,Auckland,NEW,New Zealand,36.17S,175.03E
474800,5,1888,13.882,0.875,Auckland,NEW,New Zealand,36.17S,175.03E
474801,6,1888,12.144,1.21,Auckland,NEW,New Zealand,36.17S,175.03E
474802,7,1888,11.816,0.667,Auckland,NEW,New Zealand,36.17S,175.03E
474803,8,1888,12.237,0.742,Auckland,NEW,New Zealand,36.17S,175.03E
474804,9,1888,12.014,0.664,Auckland,NEW,New Zealand,36.17S,175.03E
474805,10,1888,13.043,1.127,Auckland,NEW,New Zealand,36.17S,175.03E
474806,11,1888,13.493,0.704,Auckland,NEW,New Zealand,36.17S,175.03E
474807,12,1888,14.643,1.679,Auckland,NEW,New Zealand,36.17S,175.03E
474808,1,1889,18.507,0.736,Auckland,NEW,New Zealand,36.17S,175.03E
474809,2,1889,18.691,0.727,Auckland,NEW,New Zealand,36.17S,175.03E
474810,3,1889,17.621,0.742,Auckland,NEW,New Zealand,36.17S,175.03E
474811,4,1889,15.793,0.793,Auckland,NEW,New Zealand,36.17S,175.03E
474812,5,1889,14.181,0.569,Auckland,NEW,New Zealand,36.17S,175.03E
474813,6,1889,12.636,1.7,Auckland,NEW,New Zealand,36.17S,175.03E
474814,7,1889,11.744,1.084,Auckland,NEW,New Zealand,36.17S,175.03E
474815,8,1889,11.563,0.862,Auckland,NEW,New Zealand,36.17S,175.03E
474816,9,1889,13.28,1.538,Auckland,NEW,New Zealand,36.17S,175.03E
474817,10,1889,13.789,0.859,Auckland,NEW,New Zealand,36.17S,175.03E
474818,11,1889,14.893,1.179,Auckland,NEW,New Zealand,36.17S,175.03E
474819,12,1889,17.052,0.891,Auckland,NEW,New Zealand,36.17S,175.03E
474820,1,1890,16.874,0.864,Auckland,NEW,New Zealand,36.17S,175.03E
474821,2,1890,18.93,1.299,Auckland,NEW,New Zealand,36.17S,175.03E
474822,3,1890,17.785,0.888,Auckland,NEW,New Zealand,36.17S,175.03E
474823,4,1890,16.698,0.885,Auckland,NEW,New Zealand,36.17S,175.03E
474824,5,1890,13.99,1.101,Auckland,NEW,New Zealand,36.17S,175.03E
474825,6,1890,13.176,1.062,Auckland,NEW,New Zealand,36.17S,175.03E
474826,7,1890,12.054,1.059,Auckland,NEW,New Zealand,36.17S,175.03E
474827,8,1890,11.792,0.644,Auckland,NEW,New Zealand,36.17S,175.03E
474828,9,1890,12.835,0.59,Auckland,NEW,New Zealand,36.17S,175.03E
474829,10,1890,14.29,0.739,Auckland,NEW,New Zealand,36.17S,175.03E
474830,11,1890,14.592,0.73,Auckland,NEW,New Zealand,36.17S,175.03E
474831,12,1890,17.143,0.88,Auckland,NEW,New Zealand,36.17S,175.03E
474832,1,1891,17.648,0.631,Auckland,NEW,New Zealand,36.17S,175.03E
474833,2,1891,18.598,1.252,Auckland,NEW,New Zealand,36.17S,175.03E
474834,3,1891,17.601,0.556,Auckland,NEW,New Zealand,36.17S,175.03E
474835,4,1891,15.466,1.09,Auckland,NEW,New Zealand,36.17S,175.03E
474836,5,1891,13.491,0.564,Auckland,NEW,New Zealand,36.17S,175.03E
474837,6,1891,10.929,0.824,Auckland,NEW,New Zealand,36.17S,175.03E
474838,7,1891,11.071,0.56,Auckland,NEW,New Zealand,36.17S,175.03E
474839,8,1891,11.715,0.688,Auckland,NEW,New Zealand,36.17S,175.03E
474841,10,1891,13.569,0.76,Auckland,NEW,New Zealand,36.17S,175.03E
474842,11,1891,15.148,0.643,Auckland,NEW,New Zealand,36.17S,175.03E
474843,12,1891,17.951,0.791,Auckland,NEW,New Zealand,36.17S,175.03E
474844,1,1892,18.023,0.762,Auckland,NEW,New Zealand,36.17S,175.03E
474845,2,1892,18.493,0.798,Auckland,NEW,New Zealand,36.17S,175.03E
474846,3,1892,18.785,1.713,Auckland,NEW,New Zealand,36.17S,175.03E
474847,4,1892,16.718,1.268,Auckland,NEW,New Zealand,36.17S,175.03E
474848,5,1892,14.068,0.648,Auckland,NEW,New Zealand,36.17S,175.03E
474849,6,1892,12.593,0.681,Auckland,NEW,New Zealand,36.17S,175.03E
474850,7,1892,11.519,0.738,Auckland,NEW,New Zealand,36.17S,175.03E
474851,8,1892,12.429,0.573,Auckland,NEW,New Zealand,36.17S,175.03E
474852,9,1892,12.478,0.621,Auckland,NEW,New Zealand,36.17S,175.03E
474853,10,1892,13.688,0.769,Auckland,NEW,New Zealand,36.17S,175.03E
474854,11,1892,16.407,0.859,Auckland,NEW,New Zealand,36.17S,175.03E
474855,12,1892,16.322,1.36,Auckland,NEW,New Zealand,36.17S,175.03E
474856,1,1893,18.244,0.691,Auckland,NEW,New Zealand,36.17S,175.03E
474857,2,1893,18.657,0.782,Auckland,NEW,New Zealand,36.17S,175.03E
474858,3,1893,16.52,0.752,Auckland,NEW,New Zealand,36.17S,175.03E
474859,4,1893,16.494,0.686,Auckland,NEW,New Zealand,36.17S,175.03E
474860,5,1893,15.282,0.875,Auckland,NEW,New Zealand,36.17S,175.03E
474861,6,1893,12.666,1.036,Auckland,NEW,New Zealand,36.17S,175.03E
474862,7,1893,12.234,0.948,Auckland,NEW,New Zealand,36.17S,175.03E
474863,8,1893,12.884,0.717,Auckland,NEW,New Zealand,36.17S,175.03E
474864,9,1893,13.231,0.735,Auckland,NEW,New Zealand,36.17S,175.03E
474865,10,1893,14.641,0.96,Auckland,NEW,New Zealand,36.17S,175.03E
474866,11,1893,17.009,1.253,Auckland,NEW,New Zealand,36.17S,175.03E
474867,12,1893,16.623,0.658,Auckland,NEW,New Zealand,36.17S,175.03E
474868,1,1894,19.164,0.529,Auckland,NEW,New Zealand,36.17S,175.03E
474869,2,1894,19.145,0.892,Auckland,NEW,New Zealand,36.17S,175.03E
474870,3,1894,17.774,1.093,Auckland,NEW,New Zealand,36.17S,175.03E
474871,4,1894,15.373,0.866,Auckland,NEW,New Zealand,36.17S,175.03E
474872,5,1894,14.035,0.837,Auckland,NEW,New Zealand,36.17S,175.03E
474873,6,1894,12.701,0.88,Auckland,NEW,New Zealand,36.17S,175.03E
474874,7,1894,11.556,1.312,Auckland,NEW,New Zealand,36.17S,175.03E
474875,8,1894,11.349,1.211,Auckland,NEW,New Zealand,36.17S,175.03E
474876,9,1894,11.959,0.641,Auckland,NEW,New Zealand,36.17S,175.03E
474877,10,1894,13.597,0.78,Auckland,NEW,New Zealand,36.17S,175.03E
474878,11,1894,15.205,0.905,Auckland,NEW,New Zealand,36.17S,175.03E
474879,12,1894,18.043,0.763,Auckland,NEW,New Zealand,36.17S,175.03E
474880,1,1895,19.107,0.72,Auckland,NEW,New Zealand,36.17S,175.03E
474881,2,1895,18.994,0.593,Auckland,NEW,New Zealand,36.17S,175.03E
474882,3,1895,17.809,0.629,Auckland,NEW,New Zealand,36.17S,175.03E
474883,4,1895,15.32,0.829,Auckland,NEW,New Zealand,36.17S,175.03E
474884,5,1895,14.069,0.508,Auckland,NEW,New Zealand,36.17S,175.03E
474885,6,1895,12.38,0.497,Auckland,NEW,New Zealand,36.17S,175.03E
474886,7,1895,9.92,0.699,Auckland,NEW,New Zealand,36.17S,175.03E
474887,8,1895,10.579,0.691,Auckland,NEW,New Zealand,36.17S,175.03E
474888,9,1895,12.585,0.56,Auckland,NEW,New Zealand,36.17S,175.03E
474889,10,1895,13.475,0.555,Auckland,NEW,New Zealand,36.17S,175.03E
474890,11,1895,14.266,0.898,Auckland,NEW,New Zealand,36.17S,175.03E
474891,12,1895,17.573,0.771,Auckland,NEW,New Zealand,36.17S,175.03E
474892,1,1896,18.474,0.581,Auckland,NEW,New Zealand,36.17S,175.03E
474893,2,1896,18.374,1.559,Auckland,NEW,New Zealand,36.17S,175.03E
474894,3,1896,18.616,0.798,Auckland,NEW,New Zealand,36.17S,175.03E
474895,4,1896,16.424,0.729,Auckland,NEW,New Zealand,36.17S,175.03E
474896,5,1896,14.189,0.789,Auckland,NEW,New Zealand,36.17S,175.03E
474897,6,1896,13.107,0.724,Auckland,NEW,New Zealand,36.17S,175.03E
474898,7,1896,11.89,0.692,Auckland,NEW,New Zealand,36.17S,175.03E
474899,8,1896,11.074,0.875,Auckland,NEW,New Zealand,36.17S,175.03E
474900,9,1896,13.048,0.83,Auckland,NEW,New Zealand,36.17S,175.03E
474901,10,1896,12.689,0.708,Auckland,NEW,New Zealand,36.17S,175.03E
474903,12,1896,17.999,1.322,Auckland,NEW,New Zealand,36.17S,175.03E
474904,1,1897,18.49,0.982,Auckland,NEW,New Zealand,36.17S,175.03E
474905,2,1897,19.737,0.823,Auckland,NEW,New Zealand,36.17S,175.03E
474906,3,1897,18.092,0.526,Auckland,NEW,New Zealand,36.17S,175.03E
474907,4,1897,15.985,0.615,Auckland,NEW,New Zealand,36.17S,175.03E
474908,5,1897,14.498,0.929,Auckland,NEW,New Zealand,36.17S,175.03E
474909,6,1897,12.405,0.534,Auckland,NEW,New Zealand,36.17S,175.03E
474910,7,1897,11.888,0.568,Auckland,NEW,New Zealand,36.17S,175.03E
474911,8,1897,11.492,0.569,Auckland,NEW,New Zealand,36.17S,175.03E
474912,9,1897,12.564,0.645,Auckland,NEW,New Zealand,36.17S,175.03E
474913,10,1897,13.127,0.688,Auckland,NEW,New Zealand,36.17S,175.03E
474914,11,1897,14.918,0.892,Auckland,NEW,New Zealand,36.17S,175.03E
474915,12,1897,16.313,0.645,Auckland,NEW,New Zealand,36.17S,175.03E
474916,1,1898,17.88,0.927,Auckland,NEW,New Zealand,36.17S,175.03E
474917,2,1898,17.248,0.616,Auckland,NEW,New Zealand,36.17S,175.03E
474918,3,1898,16.99,0.787,Auckland,NEW,New Zealand,36.17S,175.03E
474919,4,1898,16.214,0.777,Auckland,NEW,New Zealand,36.17S,175.03E
474920,5,1898,14.36,0.764,Auckland,NEW,New Zealand,36.17S,175.03E
474921,6,1898,12.558,0.468,Auckland,NEW,New Zealand,36.17S,175.03E
474922,7,1898,11.997,0.438,Auckland,NEW,New Zealand,36.17S,175.03E
474923,8,1898,11.624,0.463,Auckland,NEW,New Zealand,36.17S,175.03E
474924,9,1898,12.45,0.425,Auckland,NEW,New Zealand,36.17S,175.03E
474925,10,1898,13.181,0.411,Auckland,NEW,New Zealand,36.17S,175.03E
474926,11,1898,15.525,1.154,Auckland,NEW,New Zealand,36.17S,175.03E
474927,12,1898,17.384,0.772,Auckland,NEW,New Zealand,36.17S,175.03E
474928,1,1899,18.332,1.05,Auckland,NEW,New Zealand,36.17S,175.03E
474929,2,1899,18.575,1.22,Auckland,NEW,New Zealand,36.17S,175.03E
474930,3,1899,18.006,0.553,Auckland,NEW,New Zealand,36.17S,175.03E
474931,4,1899,16.973,0.832,Auckland,NEW,New Zealand,36.17S,175.03E
474932,5,1899,13.379,0.536,Auckland,NEW,New Zealand,36.17S,175.03E
474933,6,1899,12.628,0.561,Auckland,NEW,New Zealand,36.17S,175.03E
474934,7,1899,10.439,0.638,Auckland,NEW,New Zealand,36.17S,175.03E
474935,8,1899,11.268,0.658,Auckland,NEW,New Zealand,36.17S,175.03E
474936,9,1899,12.638,0.607,Auckland,NEW,New Zealand,36.17S,175.03E
474937,10,1899,13.376,0.425,Auckland,NEW,New Zealand,36.17S,175.03E
474938,11,1899,14.896,0.611,Auckland,NEW,New Zealand,36.17S,175.03E
474939,12,1899,16.737,1.391,Auckland,NEW,New Zealand,36.17S,175.03E
474940,1,1900,17.512,0.794,Auckland,NEW,New Zealand,36.17S,175.03E
474941,2,1900,18.301,1.573,Auckland,NEW,New Zealand,36.17S,175.03E
474942,3,1900,18.725,1.073,Auckland,NEW,New Zealand,36.17S,175.03E
474943,4,1900,17.712,2.251,Auckland,NEW,New Zealand,36.17S,175.03E
474944,5,1900,14.445,0.642,Auckland,NEW,New Zealand,36.17S,175.03E
474945,6,1900,12.616,1.12,Auckland,NEW,New Zealand,36.17S,175.03E
474946,7,1900,11.775,0.719,Auckland,NEW,New Zealand,36.17S,175.03E
474947,8,1900,12.588,0.634,Auckland,NEW,New Zealand,36.17S,175.03E
474948,9,1900,12.359,0.8,Auckland,NEW,New Zealand,36.17S,175.03E
474949,10,1900,14.14,0.69,Auckland,NEW,New Zealand,36.17S,175.03E
474950,11,1900,14.848,0.653,Auckland,NEW,New Zealand,36.17S,175.03E
474951,12,1900,16.017,0.89,Auckland,NEW,New Zealand,36.17S,175.03E
474952,1,1901,17.389,1.117,Auckland,NEW,New Zealand,36.17S,175.03E
474953,2,1901,17.787,0.966,Auckland,NEW,New Zealand,36.17S,175.03E
474954,3,1901,17.297,0.507,Auckland,NEW,New Zealand,36.17S,175.03E
474955,4,1901,16.231,0.953,Auckland,NEW,New Zealand,36.17S,175.03E
474956,5,1901,13.722,1.409,Auckland,NEW,New Zealand,36.17S,175.03E
474957,6,1901,13.612,0.599,Auckland,NEW,New Zealand,36.17S,175.03E
474958,7,1901,11.243,0.551,Auckland,NEW,New Zealand,36.17S,175.03E
474959,8,1901,11.463,0.47,Auckland,NEW,New Zealand,36.17S,175.03E
474960,9,1901,13.066,0.52,Auckland,NEW,New Zealand,36.17S,175.03E
474961,10,1901,13.616,0.848,Auckland,NEW,New Zealand,36.17S,175.03E
474962,11,1901,14.404,0.7,Auckland,NEW,New Zealand,36.17S,175.03E
474963,12,1901,15.976,0.943,Auckland,NEW,New Zealand,36.17S,175.03E
474964,1,1902,17.599,1.618,Auckland,NEW,New Zealand,36.17S,175.03E
474965,2,1902,18.519,0.834,Auckland,NEW,New Zealand,36.17S,175.03E
474966,3,1902,18.266,0.745,Auckland,NEW,New Zealand,36.17S,175.03E
474967,4,1902,15.856,0.446,Auckland,NEW,New Zealand,36.17S,175.03E
474968,5,1902,13.303,0.562,Auckland,NEW,New Zealand,36.17S,175.03E
474969,6,1902,12.453,0.622,Auckland,NEW,New Zealand,36.17S,175.03E
474970,7,1902,10.673,0.927,Auckland,NEW,New Zealand,36.17S,175.03E
474971,8,1902,10.824,1.204,Auckland,NEW,New Zealand,36.17S,175.03E
474972,9,1902,10.806,0.773,Auckland,NEW,New Zealand,36.17S,175.03E
474973,10,1902,12.22,0.497,Auckland,NEW,New Zealand,36.17S,175.03E
474974,11,1902,14.152,1.088,Auckland,NEW,New Zealand,36.17S,175.03E
474975,12,1902,15.433,0.68,Auckland,NEW,New Zealand,36.17S,175.03E
474976,1,1903,16.623,1.233,Auckland,NEW,New Zealand,36.17S,175.03E
474977,2,1903,18.211,0.804,Auckland,NEW,New Zealand,36.17S,175.03E
474978,3,1903,17.475,0.538,Auckland,NEW,New Zealand,36.17S,175.03E
474979,4,1903,15.195,1.171,Auckland,NEW,New Zealand,36.17S,175.03E
474980,5,1903,13.855,0.485,Auckland,NEW,New Zealand,36.17S,175.03E
474981,6,1903,12.063,1.183,Auckland,NEW,New Zealand,36.17S,175.03E
474982,7,1903,11.675,0.622,Auckland,NEW,New Zealand,36.17S,175.03E
474983,8,1903,11.217,0.948,Auckland,NEW,New Zealand,36.17S,175.03E
474984,9,1903,12.296,0.837,Auckland,NEW,New Zealand,36.17S,175.03E
474985,10,1903,14.903,0.743,Auckland,NEW,New Zealand,36.17S,175.03E
474986,11,1903,16.168,0.614,Auckland,NEW,New Zealand,36.17S,175.03E
474987,12,1903,17.908,0.722,Auckland,NEW,New Zealand,36.17S,175.03E
474988,1,1904,17.932,2.034,Auckland,NEW,New Zealand,36.17S,175.03E
474989,2,1904,18.115,1.037,Auckland,NEW,New Zealand,36.17S,175.03E
474990,3,1904,17.583,0.879,Auckland,NEW,New Zealand,36.17S,175.03E
474991,4,1904,15.632,0.559,Auckland,NEW,New Zealand,36.17S,175.03E
474992,5,1904,13.727,0.427,Auckland,NEW,New Zealand,36.17S,175.03E
474993,6,1904,12.146,0.761,Auckland,NEW,New Zealand,36.17S,175.03E
474994,7,1904,11.626,0.466,Auckland,NEW,New Zealand,36.17S,175.03E
474995,8,1904,11.413,0.761,Auckland,NEW,New Zealand,36.17S,175.03E
474996,9,1904,12.101,0.805,Auckland,NEW,New Zealand,36.17S,175.03E
474997,10,1904,12.831,0.673,Auckland,NEW,New Zealand,36.17S,175.03E
474998,11,1904,14.213,1.162,Auckland,NEW,New Zealand,36.17S,175.03E
474999,12,1904,15.01,2.031,Auckland,NEW,New Zealand,36.17S,175.03E
475000,1,1905,16.447,2.945,Auckland,NEW,New Zealand,36.17S,175.03E
475001,2,1905,18.21,0.63,Auckland,NEW,New Zealand,36.17S,175.03E
475002,3,1905,17.854,0.608,Auckland,NEW,New Zealand,36.17S,175.03E
475003,4,1905,16.078,0.62,Auckland,NEW,New Zealand,36.17S,175.03E
475004,5,1905,14.952,1.694,Auckland,NEW,New Zealand,36.17S,175.03E
475005,6,1905,12.516,0.643,Auckland,NEW,New Zealand,36.17S,175.03E
475006,7,1905,11.268,0.697,Auckland,NEW,New Zealand,36.17S,175.03E
475007,8,1905,11.45,0.584,Auckland,NEW,New Zealand,36.17S,175.03E
475008,9,1905,12.357,0.703,Auckland,NEW,New Zealand,36.17S,175.03E
475009,10,1905,12.772,1.01,Auckland,NEW,New Zealand,36.17S,175.03E
475010,11,1905,15.07,0.804,Auckland,NEW,New Zealand,36.17S,175.03E
475011,12,1905,16.28,1.193,Auckland,NEW,New Zealand,36.17S,175.03E
475012,1,1906,16.777,0.997,Auckland,NEW,New Zealand,36.17S,175.03E
475013,2,1906,17.165,1.585,Auckland,NEW,New Zealand,36.17S,175.03E
475014,3,1906,16.817,1.189,Auckland,NEW,New Zealand,36.17S,175.03E
475016,5,1906,13.727,0.546,Auckland,NEW,New Zealand,36.17S,175.03E
475017,6,1906,12.035,0.627,Auckland,NEW,New Zealand,36.17S,175.03E
475018,7,1906,11.964,0.705,Auckland,NEW,New Zealand,36.17S,175.03E
475019,8,1906,11.605,0.966,Auckland,NEW,New Zealand,36.17S,175.03E
475020,9,1906,11.986,0.435,Auckland,NEW,New Zealand,36.17S,175.03E
475021,10,1906,13.555,0.657,Auckland,NEW,New Zealand,36.17S,175.03E
475022,11,1906,14.59,1.357,Auckland,NEW,New Zealand,36.17S,175.03E
475023,12,1906,16.827,0.708,Auckland,NEW,New Zealand,36.17S,175.03E
475024,1,1907,18.358,1.462,Auckland,NEW,New Zealand,36.17S,175.03E
475025,2,1907,18.359,0.986,Auckland,NEW,New Zealand,36.17S,175.03E
475026,3,1907,18.624,1.162,Auckland,NEW,New Zealand,36.17S,175.03E
475027,4,1907,17.131,1.005,Auckland,NEW,New Zealand,36.17S,175.03E
475028,5,1907,13.775,0.841,Auckland,NEW,New Zealand,36.17S,175.03E
475029,6,1907,12.181,0.651,Auckland,NEW,New Zealand,36.17S,175.03E
475030,7,1907,11.597,0.671,Auckland,NEW,New Zealand,36.17S,175.03E
475031,8,1907,11.959,0.548,Auckland,NEW,New Zealand,36.17S,175.03E
475032,9,1907,12.267,0.708,Auckland,NEW,New Zealand,36.17S,175.03E
475033,10,1907,13.4,0.583,Auckland,NEW,New Zealand,36.17S,175.03E
475034,11,1907,16.06,1.511,Auckland,NEW,New Zealand,36.17S,175.03E
475035,12,1907,18.41,1.102,Auckland,NEW,New Zealand,36.17S,175.03E
475036,1,1908,18.71,0.78,Auckland,NEW,New Zealand,36.17S,175.03E
475037,2,1908,18.724,0.949,Auckland,NEW,New Zealand,36.17S,175.03E
475038,3,1908,18.338,0.614,Auckland,NEW,New Zealand,36.17S,175.03E
475039,4,1908,16.147,0.738,Auckland,NEW,New Zealand,36.17S,175.03E
475040,5,1908,14.682,0.832,Auckland,NEW,New Zealand,36.17S,175.03E
475041,6,1908,12.516,0.582,Auckland,NEW,New Zealand,36.17S,175.03E
475042,7,1908,11.015,0.556,Auckland,NEW,New Zealand,36.17S,175.03E
475043,8,1908,11.122,0.632,Auckland,NEW,New Zealand,36.17S,175.03E
475044,9,1908,12.558,0.726,Auckland,NEW,New Zealand,36.17S,175.03E
475045,10,1908,12.863,0.781,Auckland,NEW,New Zealand,36.17S,175.03E
475046,11,1908,15.003,0.547,Auckland,NEW,New Zealand,36.17S,175.03E
475047,12,1908,16.037,0.635,Auckland,NEW,New Zealand,36.17S,175.03E
475048,1,1909,17.327,1.021,Auckland,NEW,New Zealand,36.17S,175.03E
475049,2,1909,18.472,1.065,Auckland,NEW,New Zealand,36.17S,175.03E
475050,3,1909,18.532,0.746,Auckland,NEW,New Zealand,36.17S,175.03E
475051,4,1909,15.959,1.001,Auckland,NEW,New Zealand,36.17S,175.03E
475052,5,1909,14.93,0.92,Auckland,NEW,New Zealand,36.17S,175.03E
475053,6,1909,13.677,0.832,Auckland,NEW,New Zealand,36.17S,175.03E
475054,7,1909,12.762,1.026,Auckland,NEW,New Zealand,36.17S,175.03E
475055,8,1909,12.226,0.708,Auckland,NEW,New Zealand,36.17S,175.03E
475056,9,1909,13.023,0.674,Auckland,NEW,New Zealand,36.17S,175.03E
475057,10,1909,13.524,0.802,Auckland,NEW,New Zealand,36.17S,175.03E
475058,11,1909,15.906,0.9,Auckland,NEW,New Zealand,36.17S,175.03E
475059,12,1909,17.966,1.194,Auckland,NEW,New Zealand,36.17S,175.03E
